Column,Row,Metric,Seasonal Metric,Annual Metric,Values
2214,617,D24HourMean,QuarterlyMean,Mean,15.067852913
2214,618,D24HourMean,QuarterlyMean,Mean,15.155451351
2214,619,D24HourMean,QuarterlyMean,Mean,15.282310312
2214,620,D24HourMean,QuarterlyMean,Mean,15.711094608
2214,621,D24HourMean,QuarterlyMean,Mean,16.025196054
2214,622,D24HourMean,QuarterlyMean,Mean,15.882579318
2214,623,D24HourMean,QuarterlyMean,Mean,16.099982091
2214,624,D24HourMean,QuarterlyMean,Mean,16.321271658
2214,625,D24HourMean,QuarterlyMean,Mean,16.337889622
2214,626,D24HourMean,QuarterlyMean,Mean,16.36735968
2214,627,D24HourMean,QuarterlyMean,Mean,16.426564672
2214,628,D24HourMean,QuarterlyMean,Mean,17.340400749
2214,629,D24HourMean,QuarterlyMean,Mean,17.783762066
2214,630,D24HourMean,QuarterlyMean,Mean,17.771847767
2214,631,D24HourMean,QuarterlyMean,Mean,18.240170431
2214,632,D24HourMean,QuarterlyMean,Mean,18.5245028
2214,633,D24HourMean,QuarterlyMean,Mean,19.154286827
2214,634,D24HourMean,QuarterlyMean,Mean,18.844984171
2214,635,D24HourMean,QuarterlyMean,Mean,18.364150319
2214,636,D24HourMean,QuarterlyMean,Mean,19.058657031
2214,637,D24HourMean,QuarterlyMean,Mean,19.160714827
2214,638,D24HourMean,QuarterlyMean,Mean,19.505454767
2214,639,D24HourMean,QuarterlyMean,Mean,20.877540953
2214,640,D24HourMean,QuarterlyMean,Mean,20.63532113
2214,641,D24HourMean,QuarterlyMean,Mean,22.036768501
2214,642,D24HourMean,QuarterlyMean,Mean,22.252761343
2214,643,D24HourMean,QuarterlyMean,Mean,23.327808802
2214,644,D24HourMean,QuarterlyMean,Mean,22.126862779
2214,645,D24HourMean,QuarterlyMean,Mean,22.731149413
2214,646,D24HourMean,QuarterlyMean,Mean,23.98649229
2214,647,D24HourMean,QuarterlyMean,Mean,24.127638875
2214,648,D24HourMean,QuarterlyMean,Mean,25.183269909
2214,649,D24HourMean,QuarterlyMean,Mean,24.678105247
2214,650,D24HourMean,QuarterlyMean,Mean,25.117551224
2214,651,D24HourMean,QuarterlyMean,Mean,25.052611194
2214,652,D24HourMean,QuarterlyMean,Mean,26.334984886
2214,653,D24HourMean,QuarterlyMean,Mean,27.224506286
2214,654,D24HourMean,QuarterlyMean,Mean,29.311570887
2214,655,D24HourMean,QuarterlyMean,Mean,28.250051713
2214,656,D24HourMean,QuarterlyMean,Mean,30.940530582
2214,657,D24HourMean,QuarterlyMean,Mean,31.135648109
2214,658,D24HourMean,QuarterlyMean,Mean,28.635732638
2214,659,D24HourMean,QuarterlyMean,Mean,28.776273903
2214,660,D24HourMean,QuarterlyMean,Mean,29.93721567
2214,661,D24HourMean,QuarterlyMean,Mean,28.332351326
2214,662,D24HourMean,QuarterlyMean,Mean,28.050753216
2214,663,D24HourMean,QuarterlyMean,Mean,27.903999326
2214,664,D24HourMean,QuarterlyMean,Mean,28.482341368
2214,665,D24HourMean,QuarterlyMean,Mean,29.526579527
2214,666,D24HourMean,QuarterlyMean,Mean,30.997670073
2214,667,D24HourMean,QuarterlyMean,Mean,31.977448553
2214,668,D24HourMean,QuarterlyMean,Mean,31.91743829
2214,669,D24HourMean,QuarterlyMean,Mean,32.569162967
2214,670,D24HourMean,QuarterlyMean,Mean,33.427755048
2214,671,D24HourMean,QuarterlyMean,Mean,33.564416522
2214,672,D24HourMean,QuarterlyMean,Mean,29.182539023
2214,673,D24HourMean,QuarterlyMean,Mean,34.844742871
2214,674,D24HourMean,QuarterlyMean,Mean,36.749152313
2214,675,D24HourMean,QuarterlyMean,Mean,41.061373918
2214,676,D24HourMean,QuarterlyMean,Mean,37.135540903
2214,677,D24HourMean,QuarterlyMean,Mean,33.139784665
2214,678,D24HourMean,QuarterlyMean,Mean,33.692999876
2214,679,D24HourMean,QuarterlyMean,Mean,34.901847923
2214,680,D24HourMean,QuarterlyMean,Mean,38.112261371
2214,681,D24HourMean,QuarterlyMean,Mean,37.515107438
2214,682,D24HourMean,QuarterlyMean,Mean,36.507540532
2214,683,D24HourMean,QuarterlyMean,Mean,38.995021258
2214,684,D24HourMean,QuarterlyMean,Mean,41.237039983
2214,685,D24HourMean,QuarterlyMean,Mean,40.187454628
2214,686,D24HourMean,QuarterlyMean,Mean,40.446089254
2214,687,D24HourMean,QuarterlyMean,Mean,41.34066399
2214,688,D24HourMean,QuarterlyMean,Mean,38.665148428
2214,689,D24HourMean,QuarterlyMean,Mean,36.127004902
2214,690,D24HourMean,QuarterlyMean,Mean,35.785881403
2214,691,D24HourMean,QuarterlyMean,Mean,37.424055259
2214,692,D24HourMean,QuarterlyMean,Mean,37.367662031
2214,693,D24HourMean,QuarterlyMean,Mean,36.333463263
2214,694,D24HourMean,QuarterlyMean,Mean,38.820684907
2215,599,D24HourMean,QuarterlyMean,Mean,14.195912836
2215,600,D24HourMean,QuarterlyMean,Mean,14.366804953
2215,601,D24HourMean,QuarterlyMean,Mean,14.261231675
2215,602,D24HourMean,QuarterlyMean,Mean,14.358384544
2215,603,D24HourMean,QuarterlyMean,Mean,14.353054804
2215,604,D24HourMean,QuarterlyMean,Mean,14.798088393
2215,605,D24HourMean,QuarterlyMean,Mean,14.932448338
2215,606,D24HourMean,QuarterlyMean,Mean,14.688108847
2215,607,D24HourMean,QuarterlyMean,Mean,14.585423334
2215,608,D24HourMean,QuarterlyMean,Mean,14.998494355
2215,609,D24HourMean,QuarterlyMean,Mean,15.133361844
2215,610,D24HourMean,QuarterlyMean,Mean,15.618983587
2215,611,D24HourMean,QuarterlyMean,Mean,15.615269001
2215,612,D24HourMean,QuarterlyMean,Mean,15.364509498
2215,613,D24HourMean,QuarterlyMean,Mean,15.431295125
2215,614,D24HourMean,QuarterlyMean,Mean,15.382557935
2215,615,D24HourMean,QuarterlyMean,Mean,15.145359038
2215,616,D24HourMean,QuarterlyMean,Mean,15.15013291
2215,617,D24HourMean,QuarterlyMean,Mean,15.311825207
2215,618,D24HourMean,QuarterlyMean,Mean,15.526446187
2215,619,D24HourMean,QuarterlyMean,Mean,15.622281537
2215,620,D24HourMean,QuarterlyMean,Mean,16.258460606
2215,621,D24HourMean,QuarterlyMean,Mean,16.183885543
2215,622,D24HourMean,QuarterlyMean,Mean,16.18928359
2215,623,D24HourMean,QuarterlyMean,Mean,16.197616637
2215,624,D24HourMean,QuarterlyMean,Mean,16.408742647
2215,625,D24HourMean,QuarterlyMean,Mean,16.685646301
2215,626,D24HourMean,QuarterlyMean,Mean,16.344917106
2215,627,D24HourMean,QuarterlyMean,Mean,15.630667816
2215,628,D24HourMean,QuarterlyMean,Mean,17.417620616
2215,629,D24HourMean,QuarterlyMean,Mean,18.447912174
2215,630,D24HourMean,QuarterlyMean,Mean,19.125864572
2215,631,D24HourMean,QuarterlyMean,Mean,18.842903863
2215,632,D24HourMean,QuarterlyMean,Mean,18.418157511
2215,633,D24HourMean,QuarterlyMean,Mean,18.648519141
2215,634,D24HourMean,QuarterlyMean,Mean,18.843943628
2215,635,D24HourMean,QuarterlyMean,Mean,18.825391828
2215,636,D24HourMean,QuarterlyMean,Mean,19.116118202
2215,637,D24HourMean,QuarterlyMean,Mean,19.209216025
2215,638,D24HourMean,QuarterlyMean,Mean,20.20350188
2215,639,D24HourMean,QuarterlyMean,Mean,20.240904707
2215,640,D24HourMean,QuarterlyMean,Mean,20.50214659
2215,641,D24HourMean,QuarterlyMean,Mean,21.625639199
2215,642,D24HourMean,QuarterlyMean,Mean,21.58733221
2215,643,D24HourMean,QuarterlyMean,Mean,22.307273556
2215,644,D24HourMean,QuarterlyMean,Mean,21.341082257
2215,645,D24HourMean,QuarterlyMean,Mean,21.645339484
2215,646,D24HourMean,QuarterlyMean,Mean,22.396697444
2215,647,D24HourMean,QuarterlyMean,Mean,22.139252622
2215,648,D24HourMean,QuarterlyMean,Mean,23.663126936
2215,649,D24HourMean,QuarterlyMean,Mean,25.651080474
2215,650,D24HourMean,QuarterlyMean,Mean,25.341095844
2215,651,D24HourMean,QuarterlyMean,Mean,26.874265735
2215,652,D24HourMean,QuarterlyMean,Mean,26.427997168
2215,653,D24HourMean,QuarterlyMean,Mean,27.332784918
2215,654,D24HourMean,QuarterlyMean,Mean,28.404456896
2215,655,D24HourMean,QuarterlyMean,Mean,27.555448917
2215,656,D24HourMean,QuarterlyMean,Mean,30.156331948
2215,657,D24HourMean,QuarterlyMean,Mean,29.826766523
2215,658,D24HourMean,QuarterlyMean,Mean,28.436662518
2215,659,D24HourMean,QuarterlyMean,Mean,28.336721574
2215,660,D24HourMean,QuarterlyMean,Mean,28.805741209
2215,661,D24HourMean,QuarterlyMean,Mean,28.230460449
2215,662,D24HourMean,QuarterlyMean,Mean,28.59575669
2215,663,D24HourMean,QuarterlyMean,Mean,28.207322618
2215,664,D24HourMean,QuarterlyMean,Mean,28.890077513
2215,665,D24HourMean,QuarterlyMean,Mean,29.593168635
2215,666,D24HourMean,QuarterlyMean,Mean,30.038100804
2215,667,D24HourMean,QuarterlyMean,Mean,31.163908746
2215,668,D24HourMean,QuarterlyMean,Mean,32.343047539
2215,669,D24HourMean,QuarterlyMean,Mean,32.682171219
2215,670,D24HourMean,QuarterlyMean,Mean,33.083508389
2215,671,D24HourMean,QuarterlyMean,Mean,33.567321232
2215,672,D24HourMean,QuarterlyMean,Mean,35.253314364
2215,673,D24HourMean,QuarterlyMean,Mean,38.076231678
2215,674,D24HourMean,QuarterlyMean,Mean,36.535232058
2215,675,D24HourMean,QuarterlyMean,Mean,39.139958318
2215,676,D24HourMean,QuarterlyMean,Mean,37.085825076
2215,677,D24HourMean,QuarterlyMean,Mean,38.625451792
2215,678,D24HourMean,QuarterlyMean,Mean,36.624057718
2215,679,D24HourMean,QuarterlyMean,Mean,35.798530605
2215,680,D24HourMean,QuarterlyMean,Mean,35.718239015
2215,681,D24HourMean,QuarterlyMean,Mean,36.236382745
2215,682,D24HourMean,QuarterlyMean,Mean,37.970422359
2215,683,D24HourMean,QuarterlyMean,Mean,36.792735429
2215,684,D24HourMean,QuarterlyMean,Mean,33.073603561
2215,685,D24HourMean,QuarterlyMean,Mean,40.966828405
2215,686,D24HourMean,QuarterlyMean,Mean,40.368535436
2215,687,D24HourMean,QuarterlyMean,Mean,40.821503867
2215,688,D24HourMean,QuarterlyMean,Mean,37.250902192
2215,689,D24HourMean,QuarterlyMean,Mean,34.448862198
2215,690,D24HourMean,QuarterlyMean,Mean,36.49068598
2215,691,D24HourMean,QuarterlyMean,Mean,40.352757318
2215,692,D24HourMean,QuarterlyMean,Mean,38.701224371
2215,693,D24HourMean,QuarterlyMean,Mean,39.23677669
2215,694,D24HourMean,QuarterlyMean,Mean,36.968425938
2216,600,D24HourMean,QuarterlyMean,Mean,14.388720069
2216,601,D24HourMean,QuarterlyMean,Mean,13.993941177
2216,602,D24HourMean,QuarterlyMean,Mean,13.819234468
2216,603,D24HourMean,QuarterlyMean,Mean,14.0261718
2216,604,D24HourMean,QuarterlyMean,Mean,14.299096472
2216,605,D24HourMean,QuarterlyMean,Mean,14.89488302
2216,606,D24HourMean,QuarterlyMean,Mean,14.384646214
2216,607,D24HourMean,QuarterlyMean,Mean,14.333629956
2216,608,D24HourMean,QuarterlyMean,Mean,14.622309982
2216,609,D24HourMean,QuarterlyMean,Mean,14.679125429
2216,610,D24HourMean,QuarterlyMean,Mean,14.930872183
2216,611,D24HourMean,QuarterlyMean,Mean,15.11992783
2216,612,D24HourMean,QuarterlyMean,Mean,15.318509935
2216,613,D24HourMean,QuarterlyMean,Mean,15.388490198
2216,614,D24HourMean,QuarterlyMean,Mean,15.7002845
2216,615,D24HourMean,QuarterlyMean,Mean,15.770269342
2216,616,D24HourMean,QuarterlyMean,Mean,15.849597968
2216,617,D24HourMean,QuarterlyMean,Mean,15.49123977
2216,618,D24HourMean,QuarterlyMean,Mean,15.556697563
2216,619,D24HourMean,QuarterlyMean,Mean,16.019410945
2216,620,D24HourMean,QuarterlyMean,Mean,16.128542784
2216,621,D24HourMean,QuarterlyMean,Mean,16.436749185
2216,622,D24HourMean,QuarterlyMean,Mean,16.235923049
2216,623,D24HourMean,QuarterlyMean,Mean,15.49714048
2216,624,D24HourMean,QuarterlyMean,Mean,16.560530748
2216,625,D24HourMean,QuarterlyMean,Mean,17.465672399
2216,626,D24HourMean,QuarterlyMean,Mean,16.546707315
2216,627,D24HourMean,QuarterlyMean,Mean,16.7318872
2216,628,D24HourMean,QuarterlyMean,Mean,16.06105581
2216,629,D24HourMean,QuarterlyMean,Mean,18.308165182
2216,630,D24HourMean,QuarterlyMean,Mean,19.118788294
2216,631,D24HourMean,QuarterlyMean,Mean,19.010849313
2216,632,D24HourMean,QuarterlyMean,Mean,18.795140841
2216,633,D24HourMean,QuarterlyMean,Mean,18.756318755
2216,634,D24HourMean,QuarterlyMean,Mean,19.062997125
2216,635,D24HourMean,QuarterlyMean,Mean,19.510274597
2216,636,D24HourMean,QuarterlyMean,Mean,18.622340872
2216,637,D24HourMean,QuarterlyMean,Mean,19.162483115
2216,638,D24HourMean,QuarterlyMean,Mean,19.980747123
2216,639,D24HourMean,QuarterlyMean,Mean,21.643866154
2216,640,D24HourMean,QuarterlyMean,Mean,21.066265001
2216,641,D24HourMean,QuarterlyMean,Mean,20.608864457
2216,642,D24HourMean,QuarterlyMean,Mean,21.291478403
2216,643,D24HourMean,QuarterlyMean,Mean,21.021441463
2216,644,D24HourMean,QuarterlyMean,Mean,21.267056504
2216,645,D24HourMean,QuarterlyMean,Mean,22.395229204
2216,646,D24HourMean,QuarterlyMean,Mean,22.504770863
2216,647,D24HourMean,QuarterlyMean,Mean,22.682451535
2216,648,D24HourMean,QuarterlyMean,Mean,23.288308389
2216,649,D24HourMean,QuarterlyMean,Mean,24.557752154
2216,650,D24HourMean,QuarterlyMean,Mean,26.259456199
2216,651,D24HourMean,QuarterlyMean,Mean,27.516223456
2216,652,D24HourMean,QuarterlyMean,Mean,26.777563636
2216,653,D24HourMean,QuarterlyMean,Mean,27.006626196
2216,654,D24HourMean,QuarterlyMean,Mean,27.731657948
2216,655,D24HourMean,QuarterlyMean,Mean,28.119312517
2216,656,D24HourMean,QuarterlyMean,Mean,29.121301654
2216,657,D24HourMean,QuarterlyMean,Mean,29.928606951
2216,658,D24HourMean,QuarterlyMean,Mean,29.526480462
2216,659,D24HourMean,QuarterlyMean,Mean,29.345686747
2216,660,D24HourMean,QuarterlyMean,Mean,28.994570267
2216,661,D24HourMean,QuarterlyMean,Mean,28.358580833
2216,662,D24HourMean,QuarterlyMean,Mean,28.29932004
2216,663,D24HourMean,QuarterlyMean,Mean,27.10744764
2216,664,D24HourMean,QuarterlyMean,Mean,28.77276462
2216,665,D24HourMean,QuarterlyMean,Mean,29.557639849
2216,666,D24HourMean,QuarterlyMean,Mean,29.477218297
2216,667,D24HourMean,QuarterlyMean,Mean,30.126229839
2216,668,D24HourMean,QuarterlyMean,Mean,31.951008645
2216,669,D24HourMean,QuarterlyMean,Mean,33.105254535
2216,670,D24HourMean,QuarterlyMean,Mean,33.566512825
2216,671,D24HourMean,QuarterlyMean,Mean,33.73189326
2216,672,D24HourMean,QuarterlyMean,Mean,33.941322246
2216,673,D24HourMean,QuarterlyMean,Mean,36.838293997
2216,674,D24HourMean,QuarterlyMean,Mean,35.61928913
2216,675,D24HourMean,QuarterlyMean,Mean,35.829115044
2216,676,D24HourMean,QuarterlyMean,Mean,36.059252357
2216,677,D24HourMean,QuarterlyMean,Mean,36.078496197
2216,678,D24HourMean,QuarterlyMean,Mean,35.340536365
2216,679,D24HourMean,QuarterlyMean,Mean,34.680403919
2216,680,D24HourMean,QuarterlyMean,Mean,36.051773585
2216,681,D24HourMean,QuarterlyMean,Mean,36.216434624
2216,682,D24HourMean,QuarterlyMean,Mean,36.636931553
2216,683,D24HourMean,QuarterlyMean,Mean,38.972384212
2216,684,D24HourMean,QuarterlyMean,Mean,38.338917436
2216,685,D24HourMean,QuarterlyMean,Mean,39.461808022
2216,686,D24HourMean,QuarterlyMean,Mean,38.891707184
2216,687,D24HourMean,QuarterlyMean,Mean,38.922831526
2216,688,D24HourMean,QuarterlyMean,Mean,39.670080056
2216,689,D24HourMean,QuarterlyMean,Mean,36.04476928
2216,690,D24HourMean,QuarterlyMean,Mean,39.372813591
2216,691,D24HourMean,QuarterlyMean,Mean,34.571394515
2216,692,D24HourMean,QuarterlyMean,Mean,35.605741463
2216,693,D24HourMean,QuarterlyMean,Mean,36.093495347
2217,600,D24HourMean,QuarterlyMean,Mean,14.583690442
2217,601,D24HourMean,QuarterlyMean,Mean,14.079694541
2217,602,D24HourMean,QuarterlyMean,Mean,13.80254015
2217,603,D24HourMean,QuarterlyMean,Mean,14.218866162
2217,604,D24HourMean,QuarterlyMean,Mean,14.371863977
2217,605,D24HourMean,QuarterlyMean,Mean,14.427667962
2217,606,D24HourMean,QuarterlyMean,Mean,14.668230793
2217,607,D24HourMean,QuarterlyMean,Mean,14.235530657
2217,608,D24HourMean,QuarterlyMean,Mean,13.522787757
2217,609,D24HourMean,QuarterlyMean,Mean,14.401919398
2217,610,D24HourMean,QuarterlyMean,Mean,14.639688671
2217,611,D24HourMean,QuarterlyMean,Mean,15.081455348
2217,612,D24HourMean,QuarterlyMean,Mean,15.206387723
2217,613,D24HourMean,QuarterlyMean,Mean,15.439972342
2217,614,D24HourMean,QuarterlyMean,Mean,15.559226148
2217,615,D24HourMean,QuarterlyMean,Mean,15.22872529
2217,616,D24HourMean,QuarterlyMean,Mean,15.322944523
2217,617,D24HourMean,QuarterlyMean,Mean,15.931033603
2217,618,D24HourMean,QuarterlyMean,Mean,15.827631025
2217,619,D24HourMean,QuarterlyMean,Mean,15.427255602
2217,620,D24HourMean,QuarterlyMean,Mean,15.861343335
2217,621,D24HourMean,QuarterlyMean,Mean,15.483705386
2217,622,D24HourMean,QuarterlyMean,Mean,14.564211268
2217,623,D24HourMean,QuarterlyMean,Mean,15.604599677
2217,624,D24HourMean,QuarterlyMean,Mean,16.550571771
2217,625,D24HourMean,QuarterlyMean,Mean,17.725348557
2217,626,D24HourMean,QuarterlyMean,Mean,17.231562798
2217,627,D24HourMean,QuarterlyMean,Mean,17.399255764
2217,628,D24HourMean,QuarterlyMean,Mean,16.000746041
2217,629,D24HourMean,QuarterlyMean,Mean,18.364525431
2217,630,D24HourMean,QuarterlyMean,Mean,19.099599548
2217,631,D24HourMean,QuarterlyMean,Mean,18.658961477
2217,632,D24HourMean,QuarterlyMean,Mean,19.139529247
2217,633,D24HourMean,QuarterlyMean,Mean,18.955446341
2217,634,D24HourMean,QuarterlyMean,Mean,18.983861581
2217,635,D24HourMean,QuarterlyMean,Mean,18.954288448
2217,636,D24HourMean,QuarterlyMean,Mean,19.227979542
2217,637,D24HourMean,QuarterlyMean,Mean,20.543692645
2217,638,D24HourMean,QuarterlyMean,Mean,20.362213334
2217,639,D24HourMean,QuarterlyMean,Mean,20.049573085
2217,640,D24HourMean,QuarterlyMean,Mean,20.670278286
2217,641,D24HourMean,QuarterlyMean,Mean,20.801977681
2217,642,D24HourMean,QuarterlyMean,Mean,20.91181866
2217,643,D24HourMean,QuarterlyMean,Mean,21.342248501
2217,644,D24HourMean,QuarterlyMean,Mean,21.021670127
2217,645,D24HourMean,QuarterlyMean,Mean,21.638393895
2217,646,D24HourMean,QuarterlyMean,Mean,22.399224747
2217,647,D24HourMean,QuarterlyMean,Mean,22.046229336
2217,648,D24HourMean,QuarterlyMean,Mean,24.699546608
2217,649,D24HourMean,QuarterlyMean,Mean,24.720859904
2217,650,D24HourMean,QuarterlyMean,Mean,24.841942126
2217,651,D24HourMean,QuarterlyMean,Mean,25.601814226
2217,652,D24HourMean,QuarterlyMean,Mean,26.13316791
2217,653,D24HourMean,QuarterlyMean,Mean,27.19013075
2217,654,D24HourMean,QuarterlyMean,Mean,27.53100731
2217,655,D24HourMean,QuarterlyMean,Mean,26.65921835
2217,656,D24HourMean,QuarterlyMean,Mean,27.901794286
2217,657,D24HourMean,QuarterlyMean,Mean,29.221969816
2217,658,D24HourMean,QuarterlyMean,Mean,29.96496802
2217,659,D24HourMean,QuarterlyMean,Mean,27.612276623
2217,660,D24HourMean,QuarterlyMean,Mean,28.498934289
2217,661,D24HourMean,QuarterlyMean,Mean,28.17758378
2217,662,D24HourMean,QuarterlyMean,Mean,27.430962507
2217,663,D24HourMean,QuarterlyMean,Mean,28.088296475
2217,664,D24HourMean,QuarterlyMean,Mean,28.212128582
2217,665,D24HourMean,QuarterlyMean,Mean,28.796884686
2217,666,D24HourMean,QuarterlyMean,Mean,29.3109635
2217,667,D24HourMean,QuarterlyMean,Mean,29.897335836
2217,668,D24HourMean,QuarterlyMean,Mean,30.635387608
2217,669,D24HourMean,QuarterlyMean,Mean,32.005253781
2217,670,D24HourMean,QuarterlyMean,Mean,30.271368981
2217,671,D24HourMean,QuarterlyMean,Mean,26.298651045
2217,672,D24HourMean,QuarterlyMean,Mean,31.159234992
2217,673,D24HourMean,QuarterlyMean,Mean,33.590247883
2217,674,D24HourMean,QuarterlyMean,Mean,34.65549727
2217,675,D24HourMean,QuarterlyMean,Mean,33.160085161
2217,676,D24HourMean,QuarterlyMean,Mean,34.625411652
2217,677,D24HourMean,QuarterlyMean,Mean,33.486718473
2217,678,D24HourMean,QuarterlyMean,Mean,34.387231411
2217,679,D24HourMean,QuarterlyMean,Mean,34.395695001
2217,680,D24HourMean,QuarterlyMean,Mean,35.474219533
2217,681,D24HourMean,QuarterlyMean,Mean,35.926981246
2217,682,D24HourMean,QuarterlyMean,Mean,37.267658641
2217,683,D24HourMean,QuarterlyMean,Mean,37.145753419
2217,684,D24HourMean,QuarterlyMean,Mean,37.435499954
2217,685,D24HourMean,QuarterlyMean,Mean,39.658700029
2217,686,D24HourMean,QuarterlyMean,Mean,38.488841851
2217,687,D24HourMean,QuarterlyMean,Mean,36.142101991
2217,688,D24HourMean,QuarterlyMean,Mean,39.930960645
2217,689,D24HourMean,QuarterlyMean,Mean,37.285161346
2217,690,D24HourMean,QuarterlyMean,Mean,36.833409897
2217,691,D24HourMean,QuarterlyMean,Mean,36.566690035
2217,692,D24HourMean,QuarterlyMean,Mean,35.363406929
2218,600,D24HourMean,QuarterlyMean,Mean,14.224197399
2218,601,D24HourMean,QuarterlyMean,Mean,14.032256806
2218,602,D24HourMean,QuarterlyMean,Mean,14.009164811
2218,603,D24HourMean,QuarterlyMean,Mean,14.485767479
2218,604,D24HourMean,QuarterlyMean,Mean,15.167918502
2218,605,D24HourMean,QuarterlyMean,Mean,14.26937138
2218,606,D24HourMean,QuarterlyMean,Mean,15.071585763
2218,607,D24HourMean,QuarterlyMean,Mean,15.130017481
2218,608,D24HourMean,QuarterlyMean,Mean,14.535770198
2218,609,D24HourMean,QuarterlyMean,Mean,14.45240821
2218,610,D24HourMean,QuarterlyMean,Mean,14.737891198
2218,611,D24HourMean,QuarterlyMean,Mean,15.044874734
2218,612,D24HourMean,QuarterlyMean,Mean,15.50906027
2218,613,D24HourMean,QuarterlyMean,Mean,15.66108499
2218,614,D24HourMean,QuarterlyMean,Mean,15.371239999
2218,615,D24HourMean,QuarterlyMean,Mean,15.347924279
2218,616,D24HourMean,QuarterlyMean,Mean,15.359595913
2218,617,D24HourMean,QuarterlyMean,Mean,15.747601382
2218,618,D24HourMean,QuarterlyMean,Mean,15.696635841
2218,619,D24HourMean,QuarterlyMean,Mean,15.157675935
2218,620,D24HourMean,QuarterlyMean,Mean,15.402824165
2218,621,D24HourMean,QuarterlyMean,Mean,14.928106027
2218,622,D24HourMean,QuarterlyMean,Mean,15.51482922
2218,623,D24HourMean,QuarterlyMean,Mean,17.34379819
2218,624,D24HourMean,QuarterlyMean,Mean,16.977939269
2218,625,D24HourMean,QuarterlyMean,Mean,17.535055843
2218,626,D24HourMean,QuarterlyMean,Mean,17.003565349
2218,627,D24HourMean,QuarterlyMean,Mean,17.477271829
2218,628,D24HourMean,QuarterlyMean,Mean,18.398621889
2218,629,D24HourMean,QuarterlyMean,Mean,18.649289056
2218,630,D24HourMean,QuarterlyMean,Mean,18.906252664
2218,631,D24HourMean,QuarterlyMean,Mean,18.994270096
2218,632,D24HourMean,QuarterlyMean,Mean,19.066186633
2218,633,D24HourMean,QuarterlyMean,Mean,19.416000653
2218,634,D24HourMean,QuarterlyMean,Mean,18.548998995
2218,635,D24HourMean,QuarterlyMean,Mean,18.200142189
2218,636,D24HourMean,QuarterlyMean,Mean,19.473306619
2218,637,D24HourMean,QuarterlyMean,Mean,19.148469178
2218,638,D24HourMean,QuarterlyMean,Mean,19.173307208
2218,639,D24HourMean,QuarterlyMean,Mean,19.657244071
2218,640,D24HourMean,QuarterlyMean,Mean,19.822654483
2218,641,D24HourMean,QuarterlyMean,Mean,20.053382466
2218,642,D24HourMean,QuarterlyMean,Mean,19.945977404
2218,643,D24HourMean,QuarterlyMean,Mean,20.533786699
2218,644,D24HourMean,QuarterlyMean,Mean,20.556599623
2218,645,D24HourMean,QuarterlyMean,Mean,20.857709804
2218,646,D24HourMean,QuarterlyMean,Mean,20.913077046
2218,647,D24HourMean,QuarterlyMean,Mean,21.157774375
2218,648,D24HourMean,QuarterlyMean,Mean,24.204461475
2218,649,D24HourMean,QuarterlyMean,Mean,24.909460488
2218,650,D24HourMean,QuarterlyMean,Mean,25.911856286
2218,651,D24HourMean,QuarterlyMean,Mean,25.737326048
2218,652,D24HourMean,QuarterlyMean,Mean,23.628168476
2218,653,D24HourMean,QuarterlyMean,Mean,25.728778061
2218,654,D24HourMean,QuarterlyMean,Mean,25.907373732
2218,655,D24HourMean,QuarterlyMean,Mean,29.188104954
2218,656,D24HourMean,QuarterlyMean,Mean,28.87397982
2218,657,D24HourMean,QuarterlyMean,Mean,26.752663603
2218,658,D24HourMean,QuarterlyMean,Mean,28.599718467
2218,659,D24HourMean,QuarterlyMean,Mean,27.95406652
2218,660,D24HourMean,QuarterlyMean,Mean,27.759088513
2218,661,D24HourMean,QuarterlyMean,Mean,27.053919217
2218,662,D24HourMean,QuarterlyMean,Mean,26.282035245
2218,663,D24HourMean,QuarterlyMean,Mean,28.021172418
2218,664,D24HourMean,QuarterlyMean,Mean,28.007565905
2218,665,D24HourMean,QuarterlyMean,Mean,28.438130157
2218,666,D24HourMean,QuarterlyMean,Mean,27.902196541
2218,667,D24HourMean,QuarterlyMean,Mean,29.149380688
2218,668,D24HourMean,QuarterlyMean,Mean,30.490030249
2218,669,D24HourMean,QuarterlyMean,Mean,32.149911633
2218,670,D24HourMean,QuarterlyMean,Mean,30.165274504
2218,671,D24HourMean,QuarterlyMean,Mean,29.998450444
2218,672,D24HourMean,QuarterlyMean,Mean,32.69124797
2218,673,D24HourMean,QuarterlyMean,Mean,34.028683048
2218,674,D24HourMean,QuarterlyMean,Mean,33.669408683
2218,675,D24HourMean,QuarterlyMean,Mean,34.228242491
2218,676,D24HourMean,QuarterlyMean,Mean,33.657099393
2218,677,D24HourMean,QuarterlyMean,Mean,33.463225464
2218,678,D24HourMean,QuarterlyMean,Mean,27.747073058
2218,679,D24HourMean,QuarterlyMean,Mean,35.144937641
2218,680,D24HourMean,QuarterlyMean,Mean,34.929775066
2218,681,D24HourMean,QuarterlyMean,Mean,35.326352542
2218,682,D24HourMean,QuarterlyMean,Mean,37.558834879
2218,683,D24HourMean,QuarterlyMean,Mean,37.039744337
2218,684,D24HourMean,QuarterlyMean,Mean,38.507833453
2218,685,D24HourMean,QuarterlyMean,Mean,38.531023485
2218,686,D24HourMean,QuarterlyMean,Mean,38.942629505
2218,687,D24HourMean,QuarterlyMean,Mean,35.327300261
2218,688,D24HourMean,QuarterlyMean,Mean,38.922000424
